Run,Alias,AssayType,AvgSpotLen,Bases,BioProject,BioSample,Bytes,CenterName,Collection_Date,Consent,DATASTOREfiletype,DATASTOREprovider,DATASTOREregion,ENA_checklist,ENA-FIRST-PUBLICrun,ENA-LAST-UPDATErun,environment_biome,environment_feature,environment_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_country_and/or_sea,geographic_location_country_sea_region,geographic_location_latitude,geographic_location_longitude,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,LibraryName,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,SampleName,Sample_Name,Sequencing_method,SRA_accession,SRAStudy,Title
ERR1190564,RSZAXPI001840-87,WGS,198,4082811516,PRJEB12123,SAMEA3708490,2893141729,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263939,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001840-87,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708490,ERS1015639,Illumina,ERS1015639,ERP013562,Stool sample from China
ERR1190566,RSZAXPI001842-90,WGS,197,4989184956,PRJEB12123,SAMEA3708492,3630318017,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,ncbi,s3","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263941,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001842-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708492,ERS1015641,Illumina,ERS1015641,ERP013562,Stool sample from China
ERR1190567,RSZAXPI001843-93,WGS,197,4964720202,PRJEB12123,SAMEA3708493,3573567568,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,ncbi,gs,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263942,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001843-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708493,ERS1015642,Illumina,ERS1015642,ERP013562,Stool sample from China
ERR1190568,RSZAXPI001844-94,WGS,197,5017896740,PRJEB12123,SAMEA3708494,3671255525,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ena,gs,ncbi,s3","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263943,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001844-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708494,ERS1015643,Illumina,ERS1015643,ERP013562,Stool sample from China
ERR1190569,RSZAXPI001845-95,WGS,197,6052454284,PRJEB12123,SAMEA3708495,4442117387,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ena,ncbi,gs","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263944,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001845-95,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708495,ERS1015644,Illumina,ERS1015644,ERP013562,Stool sample from China
ERR1190570,RSZAXPI001846-96,WGS,197,5251215409,PRJEB12123,SAMEA3708496,3868998108,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,s3,gs,ena","s3.us-east-1,gs.US,ena,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263945,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001846-96,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708496,ERS1015645,Illumina,ERS1015645,ERP013562,Stool sample from China
ERR1190571,RSZAXPI001847-97,WGS,196,4931876053,PRJEB12123,SAMEA3708497,3676408512,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,ena,gs","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263946,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001847-97,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708497,ERS1015646,Illumina,ERS1015646,ERP013562,Stool sample from China
ERR1190572,RSZAXPI001848-98,WGS,197,5248230659,PRJEB12123,SAMEA3708498,3879368166,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,ena,ncbi,gs","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263947,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001848-98,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708498,ERS1015647,Illumina,ERS1015647,ERP013562,Stool sample from China
ERR1190573,RSZAXPI001849-99,WGS,197,5803050681,PRJEB12123,SAMEA3708499,4259475897,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ena,s3,ncbi","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263948,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001849-99,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708499,ERS1015648,Illumina,ERS1015648,ERP013562,Stool sample from China
ERR1190574,RSZAXPI001850-100,WGS,197,4746356539,PRJEB12123,SAMEA3708500,3448427984,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,gs,ena,s3","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263949,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001850-100,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708500,ERS1015649,Illumina,ERS1015649,ERP013562,Stool sample from China
ERR1190575,RSZAXPI001851-101,WGS,197,4703525961,PRJEB12123,SAMEA3708501,3408742275,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263950,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001851-101,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708501,ERS1015650,Illumina,ERS1015650,ERP013562,Stool sample from China
ERR1190576,RSZAXPI001852-102,WGS,197,5510158042,PRJEB12123,SAMEA3708502,4124988958,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,gs,ena,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263951,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001852-102,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708502,ERS1015651,Illumina,ERS1015651,ERP013562,Stool sample from China
ERR1190577,RSZAXPI001853-104,WGS,197,5203846377,PRJEB12123,SAMEA3708503,3743026530,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ena,ncbi,s3","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263952,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001853-104,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708503,ERS1015652,Illumina,ERS1015652,ERP013562,Stool sample from China
ERR1190578,RSZAXPI001854-105,WGS,197,5286674489,PRJEB12123,SAMEA3708504,3819790472,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,ncbi,gs,s3","ena,s3.us-east-1,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263953,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001854-105,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708504,ERS1015653,Illumina,ERS1015653,ERP013562,Stool sample from China
ERR1190579,RSZAXPI001855-106,WGS,197,4248303029,PRJEB12123,SAMEA3708505,3073303574,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,gs,ena,s3","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263954,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001855-106,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708505,ERS1015654,Illumina,ERS1015654,ERP013562,Stool sample from China
ERR1190580,RSZAXPI001856-107,WGS,197,4832902879,PRJEB12123,SAMEA3708506,3508145240,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","s3,gs,ena,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263955,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001856-107,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708506,ERS1015655,Illumina,ERS1015655,ERP013562,Stool sample from China
ERR1190775,SZAXPI021994-25,WGS,190,6646610354,PRJEB12123,SAMEA3708701,5532121403,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ena,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264150,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI021994-25,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708701,ERS1015850,Illumina,ERS1015850,ERP013562,Stool sample from China
ERR1190619,RSZAXPI001897-79,WGS,196,5155543762,PRJEB12123,SAMEA3708545,3768708689,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","s3,ncbi,ena,gs","ena,gs.US,s3.us-east-1,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263994,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001897-79,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708545,ERS1015694,Illumina,ERS1015694,ERP013562,Stool sample from China
ERR1190647,RSZAXPI001926-13,WGS,197,5393670859,PRJEB12123,SAMEA3708573,3952592699,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,gs,s3,ena","s3.us-east-1,ena,gs.US,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264022,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001926-13,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708573,ERS1015722,Illumina,ERS1015722,ERP013562,Stool sample from China
ERR1190672,RSZAXPI001951-46,WGS,196,4762239865,PRJEB12123,SAMEA3708598,3568194769,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","gs,s3,ena,ncbi","ena,gs.US,ncbi.public,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264047,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001951-46,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708598,ERS1015747,Illumina,ERS1015747,ERP013562,Stool sample from China
ERR1190674,RSZAXPI001953-50,WGS,195,5160964441,PRJEB12123,SAMEA3708600,3904857174,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ncbi,ena,s3","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264049,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001953-50,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708600,ERS1015749,Illumina,ERS1015749,ERP013562,Stool sample from China
ERR1190643,RSZAXPI001922-140,WGS,197,4911093188,PRJEB12123,SAMEA3708569,3573246163,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,s3,ena,gs","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264018,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001922-140,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708569,ERS1015718,Illumina,ERS1015718,ERP013562,Stool sample from China
ERR1190620,RSZAXPI001899-84,WGS,197,5035793497,PRJEB12123,SAMEA3708546,3655846259,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,gs,s3,ena","s3.us-east-1,ena,ncbi.public,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263995,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001899-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708546,ERS1015695,Illumina,ERS1015695,ERP013562,Stool sample from China
ERR1190682,RSZAXPI001961-89,WGS,198,4343730738,PRJEB12123,SAMEA3708608,3024799928,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,ncbi,s3,gs","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264057,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001961-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708608,ERS1015757,Illumina,ERS1015757,ERP013562,Stool sample from China
ERR1190565,RSZAXPI001841-89,WGS,197,5424370293,PRJEB12123,SAMEA3708491,3921021164,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,gs,s3,ena","gs.US,s3.us-east-1,ncbi.public,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263940,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001841-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708491,ERS1015640,Illumina,ERS1015640,ERP013562,Stool sample from China
ERR1190551,RSZAXPI001827-39,WGS,196,5429045040,PRJEB12123,SAMEA3708477,4125374919,BEIJING GENOME INSTITUTE,2014,public,"sra,fastq","ncbi,ena,gs,s3","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263926,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001827-39,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708477,ERS1015626,Illumina,ERS1015626,ERP013562,Stool sample from China
ERR1190747,RSZAXPI005397-50,WGS,197,4747940801,PRJEB12123,SAMEA3708673,3647011144,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ncbi,gs,s3,ena","ena,gs.US,s3.us-east-1,ncbi.public",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264122,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:04Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005397-50,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708673,ERS1015822,Illumina,ERS1015822,ERP013562,Stool sample from China
ERR1190785,SZAXPI022005-89,WGS,190,7346006541,PRJEB12123,SAMEA3708711,6260767570,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","gs,ncbi,ena,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264160,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:03Z,public,Illumina HiSeq 2500,metagenome,SZAXPI022005-89,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708711,ERS1015860,Illumina,ERS1015860,ERP013562,Stool sample from China
ERR1190581,RSZAXPI001857-108,WGS,197,5375230572,PRJEB12123,SAMEA3708507,3906170784,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,gs,ncbi,s3","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1263956,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:43Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI001857-108,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708507,ERS1015656,Illumina,ERS1015656,ERP013562,Stool sample from China
ERR1190717,RSZAXPI005359-14,WGS,197,5787239125,PRJEB12123,SAMEA3708643,4377740148,BEIJING GENOME INSTITUTE,2014,public,"fastq,sra","ena,ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public,ena",ERC000015,2016-05-31,2018-11-16,human gut,human-associated habitat,faeces,ERX1264092,China,Asia,China,China,55.676097,12.568337,human-gut,BGI,2016-05-31T17:01:44Z,2016-10-21T09:37:02Z,public,Illumina HiSeq 2500,metagenome,RSZAXPI005359-14,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,MetaHIT-IGC,2016-06-01T00:00:00Z,SAMEA3708643,ERS1015792,Illumina,ERS1015792,ERP013562,Stool sample from China
